 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      		      v     			  g     		   r       		     i     		    z      			FUV      		NUV     		    J      		     H      			K        		W1      		   W2     		     W3     			W4
   79366.092713218386       0.66667200000000004        2.8509882037056398E-004   8.2454479000000003        1.1386800000000001E-002   9.1282286054739412        8.9404005692599764        9.4948482611018736        8.3371160756754374        8.5189259034894018        9.0092286054739414        9.3989761968029750        9.8928653152581258        10.229721479644516        6.8330371601795239        7.5210047001206757        9.9728553954857073        10.114484970886059        10.227403371757381        10.323294798700024        10.372231407971347        10.447042390029056        10.500042390029057     
   77978.881223752149       0.63307400000000003        3.0772200862705292E-004   8.2484155000000001        1.1348000000000000E-002   9.1516344290589764        8.9642344266918528        9.5174217577932296        8.3624639953457240        8.5438576597128488        9.0326344290589766        9.4218272625335580        9.9154268148081499        10.252017534037979        6.8625349706595493        7.5482948426175511        9.9952424359454426        10.136214143542400        10.249005693664774        10.344607807909526        10.393405696031902        10.467800641384105        10.520800641384106     
   76634.971459952561       0.59999199999999997        3.3120979184604946E-004   8.2512951000000001        1.1310400000000000E-002   9.1743309153798460        8.9873404239418644        9.5393118982558232        8.3870367749359165        8.5680290095932872        9.0553360957798485        9.4439849039638286        9.9373101550364336        10.273633712147811        6.8911284233754433        7.5747478148919836        10.016968471782432        10.157292881131793        10.269951197877786        10.365283372569776        10.413946869715774        10.487933923973143        10.540927000353760     
   75324.455333485646       0.56725800000000004        3.5556247982785293E-004   8.2540671999999997        1.1274400000000000E-002   9.1963530605648689        9.0097557239648243        9.5605477337649614        8.4108825542979897        8.5914874974481439        9.0773693293648723        9.4654828426982629        9.9585401272148548        10.294596356031656        6.9189005260476382        7.6004283168311080        10.038056303948204        10.177742406965054        10.290258583698401        10.385339743565099        10.433872189098446        10.507460863448602        10.560436988098493     
   74048.284238055101       0.53490499999999996        3.8078039380687301E-004   8.2567348000000003        1.1239799999999999E-002   9.2177282177343844        9.0315137324629671        9.5811571882772189        8.4340336806011056        8.6142641993186491        9.0987551569343825        9.4863475314296029        9.9791411548310922        10.314939905924826        6.9458779221330662        7.6253660826678296        10.058519044054899        10.197586158820046        10.309964048043854        10.404800644091468        10.453205472515274        10.526409052032813        10.579366079386689     
   72804.630153128848       0.50289399999999995        4.0686386645850801E-004   8.2593232000000008        1.1206400000000000E-002   9.2385144192781148        9.0526730302321745        9.6011971973699950        8.4565506442637357        8.6364188668585378        9.1195517120781169        9.5066362713393673        9.9991703638211327        10.334720830600620        6.9721262945532096        7.6496241620493528        10.078413534036446        10.216879975461868        10.329123145677183        10.423721364507809        10.472001827523123        10.544832757317923        10.597768630969060     
   71594.226276775298       0.47122900000000001        4.3392104683550768E-004   8.2618630999999993        1.1173600000000001E-002   9.2588185777379621        9.0733403098549275        9.6207751135040311        8.4785392085504760        8.6580573638472131        9.1398660301379593        9.5264562682486726        10.018735226090328        10.354046506359381        6.9977489647338516        7.6733072917629919        10.097847196318003        10.235731649270093        10.347843619497770        10.442209917153129        10.490369339780806        10.562840042677536        10.615752702863837     
   70408.809312350335       0.43974900000000000        4.6206015688252935E-004   8.2643409999999999        1.1141800000000000E-002   9.2786566140541833        9.0935339712604755        9.6399018996415915        8.5000269170168909        8.6792045787168544        9.1597139780541834        9.5458201377791223        10.037846880735332        10.372926297504060        7.0227981439860994        7.6964545839795999        10.116830397666567        10.254147185229000        10.366130702160236        10.460269828022708        10.508310708953941        10.580431006653908        10.633318623747646     
   69254.181371502433       0.40859400000000001        4.9128166061206005E-004   8.2667719999999996        1.1110699999999999E-002   9.2995761242090254        9.1148048733455873        9.6600540511690767        8.5228515097403204        8.7016898486037562        9.1806432122090236        9.5662032148947738        10.057842802991388        10.392763217580523        7.0497501952954309        7.7211939832716148        10.136571983594902        10.273531978129128        10.385395311814293        10.479308232540578        10.527233650677729        10.598935323226328        10.651512826870963     
   68122.879976647135       0.37760899999999997        5.2169389304631858E-004   8.2691429999999997        1.1080400000000001E-002   9.3208892038098945        9.1364667133003401        9.6805752197935426        8.5461914478519283        8.7246905103614800        9.2019657758098923        9.5869506437982146        10.078137597272320        10.412935511786539        7.0774834689761192        7.7465702638939611        10.156555383199080        10.293261235777198        10.405011325258304        10.498698099770191        10.546510387767857        10.617759539758516        10.669884294716059     
   67019.163054872959       0.34690700000000002        5.5329740587322361E-004   8.2714698999999996        1.1050700000000000E-002   9.3417231417276270        9.1576429921196159        9.7006365558660406        8.5690027686288559        8.7471687978368671        9.2228090213276275        9.6072327232550627        10.097980108185464        10.432656425182500        7.1045768340979478        7.7713682751300865        10.176102374735734        10.312549970004447        10.424191606018390        10.517655718920913        10.565357635226398        10.636165300448347        10.687852405087199     
   65937.427582074219       0.31637300000000002        5.8609277245125213E-004   8.2737364000000007        1.1021899999999999E-002   9.3620939081692427        9.1783512522321971        9.7202501074766978        8.5913115929215103        8.7691491944585565        9.2431888537692437        9.6270626219602811        10.117381219730685        10.451936390151314        7.1310784806762690        7.7956242232737765        10.195221791755618        10.331406306784150        10.442943676279928        10.536187535058769        10.583781277816978        10.654156248849805        10.705418473357792     
   64881.667053287922       0.28611199999999998        6.2018849501234289E-004   8.2759579999999993        1.0993800000000000E-002   9.3819859153826144        9.1985745599412780        9.7394030823199174        8.6130950826866979        8.7906102701280275        9.2630897473826153        9.6464267489092563        10.136328728405225        10.470763750435900        7.1569502918295669        7.8193080819907763        10.213901975219819        10.349820249257217        10.461257728637200        10.554284749373203        10.601772916078531        10.671725582899846        10.722576875070466     
   63846.486082156393       0.25601099999999999        6.5569317510414749E-004   8.2781184000000003        1.0966500000000001E-002   9.4014514938715124        9.2183667588331666        9.7581440341290211        8.6344153453236281        8.8116125539619787        9.2825639674715141        9.6653747369125895        10.154870068531753        10.489185506353667        7.1822756280306237        7.8424916703757503        10.232188383901594        10.367836574386530        10.479177960181044        10.571990520211177        10.619375168819392        10.688913763252256        10.739365832057718     
   62835.633798813345       0.22617300000000001        6.9249962710691193E-004   8.2802307000000006        1.0939800000000000E-002   9.4204787125645275        9.2377146559470127        9.7764636562236973        8.6552536489266636        8.8321386283441825        9.3015996353645285        9.6838965294639330        10.172996493705586        10.507193423563340        7.2070214100670391        7.8651495080888019        10.250072795133740        10.385448599882867        10.496697873984875        10.589299290022513        10.636582853402391        10.705717106921920        10.755782781885696     
   61842.921820419520       0.19647000000000001        7.3082451551391610E-004   8.2822706000000004        1.0914200000000001E-002   9.4390510555722944        9.2566034725490081        9.7943411008465855        8.6756047138955399        8.8521813793188233        9.3201801379722955        9.7019725164825044        10.190685896333511        10.524764894992712        7.2312067317502216        7.8872874546187841        10.267530864570999        10.402631146120880        10.513791649425764        10.606184022667007        10.653368314849052        10.722105483577215        10.771795074551067     
   60872.620771949820       0.16702500000000001        7.7056073564949661E-004   8.2842441000000004        1.0889400000000000E-002   9.4571691952275323        9.2750324325507556        9.8117800297678990        8.6954615014380217        8.8717352405147984        9.3383061716275328        9.7196055056135080        10.207942601077097        10.541904839599482        7.2548082333177994        7.9088907840485128        10.284567505127921        10.419390864308262        10.530466173540265        10.622652650539848        10.669739912617043        10.738088960925825        10.787414103544219     
   59924.028238363062       0.13782100000000000        8.1181715228413511E-004   8.2861642000000000        1.0865400000000001E-002   9.4750203779617053        9.2931932254999694        9.8289552046196214        8.7150536574568598        8.8910124703326474        9.3561606388289320        9.7369855933242775        10.224940010267296        10.558782357081355        7.2781160119267767        7.9302207953324597        10.301317407778384        10.435879232857985        10.546881430824371        10.638851042119718        10.685835847767390        10.753805459062733        10.802790264710406     
   58999.862566025004       0.10892900000000000        8.5481079040766869E-004   8.2880564999999997        1.0841699999999999E-002   9.4944830123096935        9.3130048438990762        9.8476220035941004        8.7366702173828230        8.9121310336908479        9.3755743395412843        9.7560220585676909        10.243421976107310        10.577100172004716        7.3039968469633116        7.9538705197375670        10.319126324725897        10.453621866160130        10.564652315544333        10.656252260570742        10.703052233083948        10.770652178110357        10.819452150623565     
   58096.102793886123        8.0265000000000003E-002   8.9943472445736460E-004   8.2899027000000007        1.0818700000000001E-002   9.5134919124621078        9.3323523056333180        9.8658472416747429        8.7577801019343084        8.9327593166331170        9.3945299702396348        9.7746088005571892        10.261466462233521        10.594986848503538        7.3292795839936673        7.9769686757877594        10.336499073753664        10.470943344468630        10.582004120979867        10.673242562097421        10.719861782656196        10.787100223773752        10.835719444332529     
   57216.066823615889        5.1935000000000002E-002   9.4590623106051907E-004   8.2917164999999997        1.0796099999999999E-002   9.5320538431852526        9.3512413736971247        9.8836408791267800        8.7783825992912128        8.9528980569027468        9.4130348916678912        9.7927544523973324        10.279084092491505        10.612453348614913        7.3539478686612618        7.9995072522792583        10.353449786792265        10.487856945950398        10.598949854709083        10.689836281438527        10.736279494803249        10.803165921532695        10.851609134897419     
   56356.628004411330        2.3875000000000000E-002   9.9433472650312647E-004   8.2934859999999997        1.0774100000000000E-002   9.5501775308038805        9.3696820750624372        9.9010093361280500        8.7984941825139362        8.9725616563959409        9.4310979777245212        9.8104666849262845        10.296280661728931        10.629504791869495        7.3780325542333234        8.0215096009042295        10.369982727833177        10.504365964132463        10.615492712672141        10.706035363873903        10.752306689474787        10.818849340676552        10.867120666277435     
   55519.174489209930       -3.8760000000000001E-003   1.0447216493780331E-003   8.2952268000000000        1.0752599999999999E-002   9.5678604832185457        9.3876715979034913        9.9179515773711771        8.8181093118057063        8.9917450619379693        9.4487171449798097        9.8277439075754884        10.313055412269016        10.646140462686230        7.4015214174747079        8.0429671279294439        10.386099024965695        10.520470751860387        10.631632874579758        10.721840544375439        10.767944379273281        10.834152049068965        10.882255883966806     
   54698.699399262572       -3.1433999999999997E-002   1.0972848348478976E-003   8.2969229000000002        1.0731600000000001E-002   9.5858716462499913        9.4060524266104331        9.9351460126474720        8.8381635234504223        9.0114070760917642        9.4666463151665781        9.8452665328877700        10.330146012647475        10.663025492407179        7.4255915447760401        8.0649469050123415        10.402382739561538        10.536784451926589        10.647972143526587        10.737911883406440        10.783911883406439        10.849780052847780        10.897599272487334     
