 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      		      v     			  g     		   r       		     i     		    z      			FUV      		NUV     		    J      		     H      			K        		W1      		   W2     		     W3     			W4
   79424.593361237523       0.50259200000000004        3.8584553009098955E-004   8.4679926000000005        9.4129000000000001E-003   9.5451841310228094        9.3573567530144377        9.9118388870395524        8.7531177299170739        8.9349952816811449        9.4270561014228083        9.8159539683673049        10.309788713283853        10.645851835311797        7.2480221531890603        7.9369232992113421        10.388859202219978        10.531493643056296        10.643564131992415        10.740321021064664        10.789263480400789        10.863269061764855        10.915346917609162     
   78094.059681143655       0.47139199999999998        4.0427653001140127E-004   8.4698425999999998        9.3927999999999998E-003   9.5650428649255463        9.3776146470212023        9.9308993007342341        8.7748318109719445        8.9564276316263420        9.4469222353255464        9.8352804887980039        10.328731697984177        10.664638742270464        7.2738378642785708        7.9605001274183440        10.407661733552290        10.549755736542915        10.661685772111033        10.758183954447260        10.806993360415378        10.880709810669776        10.932662837519720     
   76874.446172187018       0.44226100000000002        4.2335605411801682E-004   8.4716328000000001        9.3734999999999999E-003   9.5834578902732055        9.3963955564215489        9.9485825579765184        8.7949471344321459        8.9762865583823661        9.4653444214732083        9.8532076687420833        10.346305467877958        10.682070916010957        7.2977143548141470        7.9823229097910833        10.425106381295176        10.566707225679831        10.678508139097051        10.774769559531489        10.823457004148704        10.896909896898929        10.948746275600360     
   75764.367153957792       0.41523199999999999        4.4308429112788873E-004   8.4733899000000008        9.3545000000000000E-003   9.6005607255103520        9.4138314153641680        9.9650193458027267        8.8135970518948135        8.9947048410801642        9.4824542851103537        9.8698664723719354        10.362640866763563        10.698278659633520        7.3197888698721023        8.0025269378792707        10.441323743878957        10.582477966095102        10.694160843210501        10.790207276241290        10.838783712956687        10.911997942542040        10.963725903902873     
   74577.530776931060       0.38608700000000001        4.6367707865738341E-004   8.4751083999999999        9.3361000000000000E-003   9.6184066473685021        9.4320333881354230        9.9821531658346601        8.8330976706808002        9.0139591872622233        9.5003070809685042        9.8872376596792755        10.379664908486319        10.715168238390049        7.3429529020983466        8.0236891275930944        10.458222227964015        10.598899684300818        10.710457003778515        10.806272943533898        10.854730696611593        10.927691779593015        10.979303088644674     
   73393.567785110281       0.35659400000000002        4.8502685520938373E-004   8.4768021999999998        9.3179000000000005E-003   9.6361798097105407        9.4501617393750053        9.9992159503816040        8.8525216060113863        9.0331390176911128        9.5180870185105384        9.9045372368245843        10.396616609037409        10.731987455138629        7.3660330352002497        8.0447706111122308        10.475048757015919        10.615252091052671        10.726684239031183        10.822270161388204        10.870609518166717        10.943319721046443        10.994813170902248     
   72307.608845178722       0.32906600000000003        5.0724171234944036E-004   8.4784346999999993        9.3004000000000003E-003   9.6526774701467932        9.4669851874932416        10.015062035453903        8.8705330789635450        9.0509282452433926        9.5345912089467948        9.9206005136848692        10.412359151827610        10.747609818422939        7.3873993972543008        8.0643024265802925        10.490676173912130        10.630446600761010        10.741763622845527        10.837138883414562        10.885369644299081        10.957851071778927        11.009234449352634     
   71299.092146125971       0.30305599999999999        5.3021408520288564E-004   8.4800426000000009        9.2832000000000001E-003   9.6682276719907705        9.4828379443469331        10.030007127278445        8.8874887725861953        9.0676791320160604        9.5501478423907713        9.9357473088492227        10.427206495492420        10.762346775307673        7.4074719575338435        8.0826700435816186        10.505416234307035        10.644786582566123        10.755996321380735        10.851176310209958        10.899306219424574        10.971576408454439        11.022855606268411     
   70138.100497095817       0.27296799999999999        5.5415998073902984E-004   8.4816119000000008        9.2663999999999993E-003   9.6854290422768763        9.5003876121277493        10.046511902575133        8.9063092539809432        9.0862643374426639        9.5673554898768778        9.9524842824757158        10.443598249262543        10.778613075074556        7.4298821582022470        8.1031159132850092        10.521685611712254        10.660594762873391        10.771682125323103        10.866636193022519        10.914650003072229        10.986678638933952        11.037838538021358     
   69078.357078801157       0.24499099999999999        5.7897186963270998E-004   8.4831403000000005        9.2501000000000007E-003   9.7032553443960339        9.5186177861152501        10.063610194351195        8.9259817404541906        9.1055518599349732        9.5851879055960332        9.9697945229354339        10.460579253409811        10.795401140274837        7.4534042501611530        8.1246406977123478        10.538713994704878        10.676965044306353        10.788026267657091        10.882688551429997        10.930596387137879        11.002227729969395        11.053165848086632     
   68103.432270876190       0.21884100000000001        6.0486587667836034E-004   8.4846005000000009        9.2346000000000008E-003   9.7200396841394010        9.5357866287531508        10.079712086729010        8.9445151040518205        9.1237065614380697        9.6019780861393969        9.9860914002748373        10.476572345478200        10.811204714410273        7.4755557696053749        8.1449289259642441        10.554776870339523        10.692384489318627        10.803434404840729        10.897815518999888        10.945625862226976        11.016867235135326        11.067587752633706     
   67110.735733018591       0.19189400000000001        6.3162660167643029E-004   8.4860366000000003        9.2192999999999997E-003   9.7370204179681732        9.5531599860939007        10.095997932981286        8.9632769472487386        9.1420815255230128        9.6189645643681718        10.002575785834681        10.492748722573522        10.827187007301193        7.4979995001987039        8.1654776229293038        10.571028952275954        10.707975447994398        10.819015164013331        10.913108668714303        10.960819742287606        11.031664036580816        11.082165615765286     
   66072.387476588163       0.16341400000000000        6.5957818396213954E-004   8.4874310000000008        9.2044999999999991E-003   9.7545014710254083        9.5710527695700467        10.112752142259014        8.9826214495675476        9.1610198750229035        9.6364511950254066        10.019537664763698        10.509389910541950        10.843624134501995        7.5211931088336161        8.1866911521096863        10.587753961935404        10.724002813492627        10.835033343027904        10.928824529735605        10.976431768483261        11.046860723473900        11.097136260039770     
   65125.189498351770       0.13695299999999999        6.8861318567266499E-004   8.4888080000000006        9.1900000000000003E-003   9.7706890901561785        9.5876171908051830        10.128276722805023        9.0005085170591457        9.1785356484101399        9.6526443221561777        10.035251684905354        10.524812186203206        10.858859047654530        7.5425889630185523        8.2062831759621133        10.603257141046754        10.738864355453870        10.849887299902218        10.943401912303376        10.990914431253209        11.060964507052553        11.111035433848915     
