 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      		      v     			  g     		   r       		     i     		    z      			FUV      		NUV     		    J      		     H      			K        		W1      		   W2     		     W3     			W4
   58395.314263004344        1.1116830000000000        5.7834630622892294E-005   7.0000840000000002        3.5109099999999997E-002   6.9322842034902834        6.7492472430975994        7.2873212842132062        6.1794562785715925        6.3508147402767960        6.8116053688028018        7.1976419931954894        7.6860000110658078        8.0176794099184079        4.7581580981091705        5.4013071883403825        7.7638283673240238        7.8927167063110915        8.0017168266413279        8.0940747241814108        8.1407537870340150        8.2097907474266982        8.2611488731319014     
   58285.697768005950        1.1062419999999999        7.2374227991531370E-005   7.0022570000000002        3.5021400000000001E-002   6.9395599656632783        6.7565944796583643        7.2945282889799721        6.1870140561223543        6.3583373632295555        6.8189087587655663        7.2048652167704823        7.6931764005335737        8.0248425680871769        4.7662246508359267        5.4091193534791380        7.7707346914509401        7.8998170820920883        8.0088199194038694        8.1011282658551806        8.1477854054087828        8.2167508914136960        8.2680651705208987     
   58175.617263704808        1.1007920000000000        7.2374227991531370E-005   7.0044237999999996        3.4934100000000003E-002   6.9468318348418805        6.7639377031201811        7.3017307486366256        6.1945687733927706        6.3658567154982499        6.8262079500256583        7.2120843865473638        7.7003481768893671        8.0320009955421057        4.7742904201269845        5.4169295967598750        7.7776370645923940        7.9069128224638057        8.0159176045368490        8.1081766128058099        8.1548117362585515        8.2237058679802537        8.2749761148857353     
   58065.744661477263        1.0953340000000000        7.2374227991531370E-005   7.0066002000000003        3.4846700000000001E-002   6.9541201141559519        6.7712968549813972        7.3089493477751724        6.2021389648584453        6.3733916635230337        6.8335231528459879        7.2193200112205425        7.7075360959074679        8.0391756456397623        4.7823705888833530        5.4247547768708984        7.7845580979156459        7.9140253056143166        8.0230312800589800        8.1152413903012395        8.1618545392335342        8.2306777984080917        8.2819040962726795     
   57955.545775910650        1.0898660000000000        7.2374227991531370E-005   7.0087644999999998        3.4759999999999999E-002   6.9613832975027918        6.7786306931420057        7.3161422900730990        6.2096845435901855        6.3809018199005507        6.8408129114523675        7.2265304578131548        7.7146983412282815        8.0463245083834636        4.7904278078658109        5.4325561757279992        7.7914544347218353        7.9211121707442445        8.0301185589537702        8.1222800541593756        8.1688711633145559        8.2376237676753377        8.2888059859857037     
   57845.422834882826        1.0843849999999999        7.2374227991531370E-005   7.0109440000000003        3.4672900000000000E-002   6.9686839366529938        6.7860015951980657        7.3233723265999267        6.2172669735283037        6.3884489186622559        6.8481397643320179        7.2337783297869471        7.7218976351669042        8.0535104957338817        4.7985213919208647        5.4403941827245816        7.7983900533075783        7.9282366131888082        8.0372426616808141        8.1293559185687627        8.1759250031357382        8.2446073445906691        8.2957455137246185     
   57734.977380269753        1.0788949999999999        7.2374227991531370E-005   7.0131151000000003        3.4586300000000000E-002   6.9759718699303264        6.7933595791036367        7.3305890915599576        6.2248371639430964        6.3959836152952043        6.8554535700557437        7.2410134004824336        7.7290836266360117        8.0606830825120674        4.8066043517178016        5.4482207578304482        7.8053133918173572        7.9353478337387564        8.0443527645416992        8.1364180598923355        8.1829650553683919        8.2515773461950808        8.3026713371471885     
   57624.610115711941        1.0733980000000001        8.6913841323621460E-005   7.0152869000000004        3.4500000000000003E-002   6.9832531097600885        6.8007104414125621        7.3377988259514169        6.2324000735811396        6.4035110652274270        6.8627602854588474        7.2482418062063729        7.7362626003745589        8.0678486699977014        4.8146796498257238        5.4560398617034309        7.8122318360658980        7.9424524859452283        8.0514555337890314        8.1434732801134153        8.1899982021365574        8.2585408704840830        8.3095907145303656     
   57514.188968046830        1.0678900000000000        8.6913841323621460E-005   7.0174617000000001        3.4413699999999998E-002   6.9905487274204603        6.8080753356504360        7.3450225156120936        6.2399771109143423        6.4110526333015585        6.8700810112376516        7.2554845562076800        7.7434555066056987        8.0750281911993120        4.8227693102677165        5.4638732105910286        7.8191660238686111        7.9495714297693354        8.0585718261909420        8.1505423801673587        8.1970452179609694        8.2655186097309929        8.3165242853182093     
   57403.450703297167        1.0623760000000000        8.6913841323621460E-005   7.0196299000000000        3.4327900000000001E-002   6.9978313020625045        6.8154269752380934        7.3522325964820503        6.2475415542314998        6.4185814541128217        6.8773883555194111        7.2627141627438228        7.7506347670227136        8.0821939767633708        4.8308479516556737        5.4716947529435878        7.8260876188634434        7.9566768231877809        8.0656737907829168        8.1575974274666656        8.2040781176073274        8.2724824444317377        8.3234438247130562     
   57292.661811794358        1.0568460000000000        8.6913841323621460E-005   7.0218014999999996        3.4242200000000000E-002   7.0051218447040746        6.8227862343901897        7.3594502225643410        6.2551137047666003        6.4261179754913194        6.8847032991149071        7.2699517034287915        7.7578215489267031        8.0893672872890612        4.8389345160699904        5.4795241104182963        7.8330185657714075        7.9637901036029461        8.0727828711493288        8.1646599491008551        8.2111184814632168        8.2794540917770973        8.3303711565018190     
   57181.823410664612        1.0513120000000000        8.6913841323621460E-005   7.0239734000000000        3.4156600000000002E-002   7.0124202970304097        6.8301530475642949        7.3666753420570892        6.2626935071429628        6.4336621301072299        6.8920257769285591        7.2771971327946758        7.7650158131392217        8.0965480714213562        4.8470289675717737        5.4873612373573692        7.8399587991055384        7.9709112144874723        8.0798990100480381        8.1717298948320192        8.2181662595141560        8.2864335089802701        8.3373062383445351     
   57070.673794788068        1.0457650000000001        1.0145347061916254E-004   7.0261380999999998        3.4071600000000000E-002   7.0196989685576376        6.8374998630637371        7.3738801192174783        6.2702539630741576        6.4411867849920732        6.8993281325816476        7.2844226856755512        7.7721897015764405        8.1037083887353951        4.8551056240591741        5.4951797935666669        7.8468797215280262        7.9780120466292992        8.0869940917952441        8.1787790625301859        8.2251931972891406        8.2933923027830438        8.3442205723009586     
   56959.871385532882        1.0402100000000001        1.0145347061916254E-004   7.0283169000000001        3.3986299999999997E-002   7.0270047347214053        6.8448732098757183        7.3811117879383552        6.2778401995046522        6.4487374156588650        6.9066571584299297        7.2916754156756198        7.7793904946154626        8.1108957364925693        4.8632062816540937        5.5030232405793704        7.8538305082897004        7.9851405289382598        8.0941160573095168        8.1858556078781000        8.2322475821552068        8.3003791070009001        8.3511630555551122     
   56848.236905697311        1.0346430000000000        1.0145347061916254E-004   7.0304798000000002        3.3901700000000000E-002   7.0342925542137671        6.8522286791833409        7.3883246442701775        6.2854102861719454        6.4562715001342248        6.9139679739456170        7.2989099297760447        7.7865723724513174        8.1180639390324529        4.8712949106245986        5.5108525983982695        7.8607620488411740        7.9922497332628808        8.1012179482888627        8.1929121759381509        8.2392818233192919        8.3073456983497209        8.3580849931119978     
   56737.082499300668        1.0290610000000000        1.0145347061916254E-004   7.0326586000000004        3.3816800000000001E-002   7.0416054225139249        6.8596085575603531        7.3955624221595144        6.2930037581617526        6.4638292255614722        6.9213033905600732        7.3061696211136429        7.7937792042593763        8.1252572551592372        4.8794044933651080        5.5187041257634313        7.8677218680275089        7.9993847545128069        8.1083448892048260        8.1999943376585342        8.2463417541583972        8.3143386191119681        8.3650334521116854     
   56625.754273051098        1.0234730000000001        1.1599311587997363E-004   7.0348345999999999        3.3732199999999997E-002   7.0489153126225794        6.8669851660585906        7.4027967327862498        6.3005943191124878        6.4713839592217077        6.9286354677678119        7.3134262759318034        7.8009825452408634        8.1324470344954705        4.8875120218018395        5.5265531704571629        7.8746796683515932        8.0065165194594599        8.1154677930591426        8.2070727887685209        8.2533979396231345        8.3213280861871226        8.3719783878963447     
   56513.993847396923        1.0178790000000000        1.1599311587997363E-004   7.0369980999999999        3.3648299999999999E-002   7.0562003934618467        6.8743368090700230        7.4100056092868982        6.3081608289752253        6.4789144189141865        6.9359424066089801        7.3206579986008045        7.8081604156563742        8.1396112068258546        4.8955976737077194        5.5343792513414733        7.8816127020765485        8.0136227836176843        8.1225644150509098        8.2141252006732515        8.2604279994427330        8.3282915838345559        8.3788971813735174     
   56401.934516284906        1.0122679999999999        1.1599311587997363E-004   7.0391623000000001        3.3564499999999997E-002   7.0634972741947450        6.8817000358690592        7.4172257080886013        6.3157395176364872        6.4864569406430022        6.9432608096755715        7.3279013988012593        7.8153494457918598        8.1467864818951128        4.9036969335583223        5.5422182255974057        7.8885581096137685        8.0207403694207997        8.1296715649889713        8.2211884164114011        8.2674688033146566        8.3352660416403452        8.3858268154468547     
   56290.486222685373        1.0066520000000001        1.1599311587997363E-004   7.0413401999999996        3.3480500000000003E-002   7.0708107301250323        6.8890791175582535        7.4244623402254781        6.3233327843128855        6.4940143396019607        6.9505953120473265        7.3351615638141041        7.8225550766700138        8.1539785347145539        4.9118077288439963        5.5500702565784401        7.8955237490148242        8.0278755080813298        8.1367955056149981        8.2282690209372369        8.2745271181817728        8.3422587307485507        8.3927749252376245     
   56178.352651743247        1.0010269999999999        1.3053277710423571E-004   7.0435018999999999        3.3397299999999998E-002   7.0780966323571519        6.8964306292294815        7.4316706448115752        6.3308999163259934        6.5015452649866923        6.9579019702901803        7.3423939658178483        7.8297323077419207        8.1611419858722698        4.9198958083976265        5.5578978623618092        7.9024610203195707        8.0349819965999387        8.1438900059266928        8.2353203385240121        8.2815560090543627        8.3492220121820324        8.3996933532427285     
   56066.700652799773       0.99539200000000005        1.3053277710423571E-004   7.0456794000000000        3.3313700000000002E-002   7.0854143181668050        6.9038132787717643        7.4389106019551221        6.3384971598661650        6.5091065577272857        6.9652399590328855        7.3496582808279243        7.8369412244856846        8.1683372822162426        4.9280115615327240        5.5657543606994437        7.9094333291997643        8.0421210392112812        8.1510162836045623        8.2424039828690425        8.2886173229996025        8.3562183623946424        8.4066450426557644     
   55954.368672146695       0.98974700000000004        1.3053277710423571E-004   7.0478408999999997        3.3230900000000001E-002   7.0927041126142782        6.9111680176959531        7.4461218965025289        6.3460679167516609        6.5166410278205191        6.9725497651648141        7.3568944964831360        7.8441214066369582        8.1755036439713891        4.9361042199253546        5.5735860683385070        7.9163769517597089        8.0492311024897099        8.1581127914596436        8.2494580126435366        8.2956488863779647        8.3631849812962855        8.4135667287651472     
   55842.261753316954       0.98408700000000005        1.3053277710423571E-004   7.0500178000000000        3.3147700000000002E-002   7.1000300305913591        6.9185583760033111        7.4533690189072885        6.3536737812966777        6.5242107571980057        6.9798952807046390        7.3641668640926881        7.8513374000579539        8.1827059236086193        4.9442307824807550        5.5814522818887156        7.9233591242968799        8.0563776493966657        8.1652449831245484        8.2565481853619360        8.3027166377125994        8.3701882923006465        8.4205251970019752     
   55729.737829378551       0.97841999999999996        1.4507245429194881E-004   7.0521794000000000        3.3065299999999999E-002   7.1073234946930732        6.9259161138211240        7.4605830816163774        6.3612479205623629        6.5317485332941168        6.9872080089528730        7.3714066722248219        7.8585203115822537        8.1898749767481291        4.9523277437813462        5.5892878321718555        7.9303089088102610        8.0634910752200781        8.1723432812714307        8.2636047145775038        8.3097506621433794        8.3771580430153350        8.4274499381470847     
   55617.440644706447       0.97274300000000002        1.4507245429194881E-004   7.0543551999999998        3.2982600000000001E-002   7.1146465828250243        6.9333029673259858        7.4678264752996313        6.3688506652365717        6.5393150622944560        6.9945499435838663        7.3786761382829056        7.8657325426285709        8.1970734515575145        4.9604521085419790        5.5971513868892764        7.9372907478658874        8.0706344878565552        8.1794707648321250        8.2706908922022215        8.3168143803311629        8.3841579958302006        8.4344049720880818     
   55504.730716907543       0.96705700000000006        1.4507245429194881E-004   7.0565163000000002        3.2900600000000002E-002   7.1219434676487694        6.9406634496287154        7.4750430612890071        6.3764279229948997        6.5468558804816652        7.0018653419154759        7.3859192947355297        7.8729179422323838        8.2042449535757669        4.9685530851537436        5.6049905040743226        7.9442464660458825        8.0777510367958207        8.1865706124160056        8.2777496842926759        8.3238506304360556        8.3911306484561123        8.4413325407428701     
   55392.504289499462       0.96136200000000005        1.5961214744311292E-004   7.0586931000000002        3.2818300000000002E-002   7.1292658896447314        6.9480488169058390        7.4822850496532425        6.3840290359268437        6.5544208100426431        7.0092058186216377        7.3931881189605306        7.8801287781111427        8.2114420513690405        4.9766754705372449        5.6128522532320417        7.9512310020897843        8.0848938965079284        8.1936959837775518        8.2848345556585414        8.3309130565164402        8.3981301292553283        8.4482871309711278     
   55279.741052438803       0.95566300000000004        1.5961214744311292E-004   7.0608535000000003        3.2736700000000001E-002   7.1365638869651349        6.9554096609113785        7.4895019361743067        6.3916067648065003        6.5619620752274770        7.0165215573323536        7.4004323693861096        7.8873144703847942        8.2186138325952811        4.9847771797547935        5.6206919722806497        7.9581907742325946        8.0920114726490375        8.2007952958044505        8.2918935736477195        8.3379495218582100        8.4051037479119621        8.4552156443329380     
   55167.334396293139       0.94995300000000005        1.5961214744311292E-004   7.0630293999999996        3.2654799999999998E-002   7.1438896034363495        6.9627976403878549        7.4967463240634054        6.3992108539952675        6.5695299053537859        7.0238645741463728        7.4077044195948680        7.8945276733426653        8.2258132578219225        4.9929034136930603        5.6285571338441649        7.9651811428266370        8.0991573384704196        8.2079220960489785        8.2989805922182143        8.3450140590974726        8.4121060221459736        8.4621729559044887     
   55054.268932407162       0.94422799999999996        1.7415185655954703E-004   7.0651896000000001        3.2573699999999997E-002   7.1511860161180181        6.9701562849745713        7.5039606492934610        6.4067869887097544        6.5770694546827215        7.0311779925475335        7.4149469652909801        7.9017107446799386        8.2329823568664224        5.0010049810341997        5.6363959848719780        7.9721414848242134        8.1062728464098690        8.2150177484418663        8.3060366257988285        8.3520474795853090        8.4190772107287586        8.4690989183017180     
   54941.688211456065       0.93849499999999997        1.7415185655954703E-004   7.0673655000000002        3.2492199999999999E-002   7.1586567401687873        6.9776832074464323        7.5113204465847652        6.4145738758921240        6.5847998310235241        7.0386482203733074        7.4223437713001843        7.9090509845847663        8.2403087842270537        5.0093614979079710        5.6444560245423396        7.9793547877161615        8.1135401165917003        8.2222473298762822        8.3132388100808043        8.3592271477230966        8.4262006804454472        8.4761656933723160     
   54828.580217263712       0.93275500000000000        1.7415185655954703E-004   7.0695249999999996        3.2411500000000003E-002   7.1662288563820127        6.9853069586634220        7.5187545870110455        6.4224992996867662        6.5926497982288943        7.0462041067937804        7.4298231549241400        7.9164764870110460        8.2477203030544963        5.0179030504700926        5.6526668911218820        7.9867393855531716        8.1208860168165380        8.2295393489034474        8.3205145993152136        8.3664803153586682        8.4334022130772546        8.4832993612076137     
   54715.831065265324       0.92700300000000002        1.8869158163943212E-004   7.0717026000000001        3.2330400000000002E-002   7.1738343797162116        6.9929643478112737        7.5262228671156990        6.4304569099073632        6.6005326856807471        7.0537938464504322        7.4373365346895923        7.9239360567157000        8.2551660333287558        5.0264746351418772        5.6609089387376734        7.9941590740890831        8.1282660418467430        8.2368655638728505        8.3278250306070731        8.3737681968201230        8.4406382287250636        8.4904677273642228     
   54602.685129660284       0.92124799999999996        1.8869158163943212E-004   7.0738612999999999        3.2250099999999997E-002   7.1814063432402193        7.0005887461426184        7.5336575971500785        6.4383823056253071        6.6083833758832995        7.0613503572204195        7.4448165230982113        7.9313621519500792        8.2625781341760103        5.0350163784992077        5.6691198790881892        8.0015450030080757        8.1356117134995429        8.2441573423514072        8.3351013563316023        8.3810218933575342        8.4478394904551308        8.4976011015329291     
   54489.898634093326       0.91548099999999999        1.8869158163943212E-004   7.0760361999999999        3.2169499999999997E-002   7.1890050507056493        7.0082401201875939        7.5411198132021440        6.4463332302765508        6.6162603229194090        7.0689340593680470        7.4523238537485028        7.9388156684021425        8.2700177929289609        5.0435815083256266        5.6773553490279056        8.0089593402449992        8.1429848479738354        8.2514766626274749        8.3424056712898746        8.3883036510166917        8.4550685815347464        8.5047625207152038     
   54376.593863040631       0.90970600000000001        2.0323132268276823E-004   7.0781951999999997        3.2089600000000003E-002   7.1965790094332860        7.0158673697821179        7.5485571391629840        6.4542611282715541        6.6241141820560365        7.0764933260999392        7.4598065016177664        7.9462443583629820        8.2774324579355927        5.0521266410385266        5.6855692034276508        8.0163485353474648        8.1503321971593685        8.2587700539045805        8.3496843705712394        8.3955596893438482        8.4622713289950156        8.5118972853128376     
   54263.649641286473       0.90391699999999997        2.0323132268276823E-004   7.0803703999999996        3.2009299999999997E-002   7.2041865733720982        7.0235284581338817        7.5560288159599409        6.4622214129199804        6.6320011588513097        7.0840866479186531        7.4673233561034245        7.9537073343599403        8.2848815458881973        5.0607020117287789        5.6938144422526378        8.0237730066912647        8.1577138726546714        8.2660978509111871        8.3569979254577405        8.4028506553859970        8.4695087706242163        8.5190669604089884     
   54150.191895348951       0.89812199999999998        2.0323132268276823E-004   7.0825294999999997        3.1929899999999997E-002   7.2117554918433235        7.0311515224755610        7.5634617115081220        6.4701447597782042        6.6398511386848647        7.0916416376127707        7.4748016347499799        7.9611315935081173        8.2922917498871875        5.0692434491642508        5.7020241428502985        8.0311584444147783        8.1650558756340210        8.2733858343921618        8.3642719801616074        8.4101020185406803        8.4767059879084421        8.5261961030456490     
   54037.220223804215       0.89231799999999994        2.1777107969137433E-004   7.0847045000000000        3.1850000000000003E-002   7.2193625619292234        7.0388129152633425        7.5709336496214306        6.4781046392130506        6.6477384748157391        7.0992352473976297        7.4823187615319107        7.9685948316214308        8.2997410936661922        5.0778185699597458        5.7102690486311616        8.0385839392241181        8.1724370023768316        8.2807130724663551        8.3715857579347599        8.4173932019795181        8.4839428486453983        8.5333651807796791     
   53923.739252013314       0.88650799999999996        2.1777107969137433E-004   7.0868636000000000        3.1770899999999998E-002   7.2269374403652193        7.0464427349709027        7.5783732633741252        6.4860340203587796        6.6555952564668779        7.1067969785221123        7.4898037676733189        7.9760258089741249        8.3071580112245300        5.0863661717475033        5.7184848439035463        8.0459768626822239        8.1797849188692489        8.2880069601700512        8.3788664983269427        8.4246512461773477        8.4911459515716672        8.5405001951228741     
   53810.744403228251       0.88068800000000003        2.3231085266343143E-004   7.0890390999999999        3.1691499999999997E-002   7.2345369758996902        7.0540973903368034        7.5858384249819686        6.4939864374093581        6.6634759015303437        7.1143838369787389        7.4973141272206760        7.9834822685819695        8.3146005738626130        5.0949339559512801        5.7267223455609653        8.0533963583029582        8.1871584647061475        8.2953266060674373        8.3861734671464880        8.4319356160271326        8.4983752015900187        8.5476616482319550     
   53697.244470258571       0.87486200000000003        2.3231085266343143E-004   7.0911980000000003        3.1612800000000003E-002   7.2421107899665245        7.0617269391374649        7.5932777382898777        6.5019148156616993        6.6713324501969495        7.1219452858196206        7.5047988405017776        7.9909129462898818        8.3220171871839312        5.1034806626282503        5.7349371880390265        8.0607897488251261        8.1945052789070445        8.3026193846951486        8.3934538805482397        8.4391933294422898        8.5055771802713558        8.5547955269535123     
   53583.983936221703       0.86901899999999999        2.4685064159893957E-004   7.0933733999999999        3.1533699999999998E-002   7.2497208929893269        7.0693930740022992        7.6007539547002558        6.5098786507934143        6.6792251061298593        7.1295434643640299        7.5123203611257665        7.9983804611002540        8.3294707514874986        5.1120613535505726        5.7431867989592398        8.0682208908366952        8.2018888608617679        8.3099489608362553        8.4007715322109640        8.4464883289982104        8.5128161479852373        8.5619665383469687     
   53470.223572626048       0.86316899999999996        2.4685064159893957E-004   7.0955319000000001        3.1455499999999997E-002   7.2572911564402389        7.0770199809701353        7.6081902110863346        6.5178043134078365        6.6870795338248818        7.1371021151137093        7.5198021216572855        8.0058080834863361        8.3368842558008609        5.1206068062011276        5.7513996045190083        8.0756118143033824        8.2092316035854900        8.3172375654145405        8.4080485240880094        8.4537425688025394        8.5200137442726422        8.5690958784162170     
   53356.950442877860       0.85730899999999999        2.4685064159893957E-004   7.0977075000000003        3.1376800000000003E-002   7.2649000714873040        7.0846857219218364        7.6156660126304416        6.5257670000700969        6.6949718210360807        7.1446998921875604        7.5273232324532913        8.0132751826304407        8.3443374027190167        5.1291864175899775        5.7596480989186141        8.0830433235964279        8.2166139723730609        8.3245659225502138        8.4153657432504687        8.4610371333390475        8.5272514829045143        8.5762656531702390     
   53243.304285035672       0.85144500000000001        2.6139044649971764E-004   7.0998662000000001        3.1298899999999998E-002   7.2724733870571328        7.0923164129636049        7.6231062350196623        6.5336953485450202        6.7028298043935344        7.1522623955346276        7.5348089133056497        8.0207067702196646        8.3517548958766703        5.1377339149488179        5.7678632926039235        8.0904390852681800        8.2239599956272009        8.3318578525412157        8.4226468610187126        8.4682955218757208        8.5344524959692478        8.5833984785402677     
   53130.022520934872       0.84557000000000004        2.6139044649971764E-004   7.1020412000000004        3.1220600000000001E-002   7.2800808999136883        7.0999815427020643        7.6305814139355626        6.5416566630466981        6.7107214976601988        7.1598595562146272        7.5423294049271910        8.0281732491355626        8.3592074184397482        5.1463122073294620        5.7761104396922676        8.0978707429490591        8.2313409449555586        8.3391847891639337        8.4299634454648711        8.4755894499690605        8.5416888071806838        8.5905668206932440     
   53016.127252005608       0.83968600000000004        2.7593026736394676E-004   7.1042002999999996        3.1143100000000000E-002   7.2876570764503938        7.1076160016579948        7.6380250040612019        6.5495886680439739        6.7185837471539820        7.1674256780091952        7.5498185531603994        8.0356082028612015        8.3666282295116048        5.1548647530327436        5.7843299359887617        8.1052704867712109        8.2386893309544043        8.3464789806552062        8.4372475822140096        8.4828508076644127        8.5488918824568110        8.5977015588080121     
   52902.597953899924       0.83378600000000003        2.7593026736394676E-004   7.1063758999999997        3.1065200000000001E-002   7.2952675555351121        7.1152850067778033        7.6455036599040440        6.5575537384826319        6.7264798108700035        7.1750265655501408        7.5573426207224834        8.0430781563040412        8.3740841794948224        5.1634481827407903        5.7925814802024931        8.1127062430914165        8.2460727514429095        8.3538082870244708        8.4445672970395051        8.4901478166302837        8.5561303653875918        8.6048719241599301     
