 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  
   67190.364949631577       0.91643200000000002        6.1985908863243825E-004   7.4973516000000000        2.1180500000000001E-002   7.8195368285461804        7.6316636589813172        8.1751546728857427        7.0263841972265233        7.5612226095764008        8.1085624668259122        8.5031546728857386        8.8610308188655935        7.6346530653813183        8.1145700840109249        8.5148737093807050        8.8093088059556415        9.0257468789455686     
   66757.336381806104       0.90093500000000004        6.3391876966852577E-004   7.5016150000000001        2.1076800000000000E-002   7.8365982406125472        7.6488888460598243        8.1917220590314113        7.0438000494700415        7.5785373787834605        8.1253369308405059        8.5197220590314107        8.8774270883448292        7.6518909408205236        8.1313390256012017        8.5313934274302898        8.8257513547066484        9.0421071872223120     
   66323.127897521263       0.88533700000000004        6.6203817805580913E-004   7.5058768000000002        2.0973700000000001E-002   7.8536230612621623        7.6660703029031545        8.2082664724359802        7.0611502468678538        7.5958056773236500        8.1420814012872142        8.5362664724359760        8.8938043668917715        7.6690789461999422        8.1480900445840021        8.5478839213225157        8.8421720541020221        9.0584515435847379     
   65887.495566530677       0.86962700000000004        6.9015764818868778E-004   7.5101405999999997        2.0871000000000001E-002   7.8706712874691931        7.6832757268425809        8.2248340882540134        7.0785237361976776        7.6130982277292745        8.1588497780707456        8.5528340882540093        8.9102057677856088        7.6862924081475654        8.1648664593757303        8.5643989567156495        8.8586170182289550        9.0748183984372801     
   65450.354022173495       0.85380100000000003        7.1827718007079966E-004   7.5144022000000001        2.0768800000000000E-002   7.8877338400400863        7.7004960896312209        8.2414156924312163        7.0959116232533912        7.6304060188267808        8.1756329066201285        8.5694156924312157        8.9266220440046080        7.7035222995957380        8.1816591165846457        8.5809293289979518        8.8750770086023874        9.0911984782423030     
   65011.921157500474       0.83785799999999999        7.4639677370032589E-004   7.5186675999999997        2.0667100000000001E-002   7.9048067877368222        7.7177273488738276        8.2580076801100670        7.1133095979950856        7.6477249646423271        8.1924270491313163        8.5860076801100664        8.9430496947573044        7.7207645950580659        8.1984642953155547        8.5974714480100527        8.8915485026415535        9.1075883110888167     
   64572.113282189275       0.82180299999999995        7.7451642907908535E-004   7.5229314000000000        2.0565900000000002E-002   7.9218913946620688        7.7349708237491939        8.2746111694172875        7.1307191401632863        7.6650564010927553        8.2092333871761944        8.6026111694172904        8.9594898023467557        7.7380206113657870        8.2152831747927841        8.6140264427620998        8.9080325910185358        9.1239889516583794     
   64130.555234204774       0.80562299999999998        8.0263614620525918E-004   7.5271933000000004        2.0465199999999999E-002   7.9389930584878705        7.7522320631941888        8.2912311149978564        7.1481460202247256        7.6824059521473451        8.2260570641807540        8.6192311149978558        8.9759471809204783        7.7552959070231289        8.2321209080096907        8.6305992411502146        8.9245341253970558        9.1404051658149577     
   63687.030536842882       0.78930100000000003        8.3075592508066623E-004   7.5314584000000000        2.0365000000000001E-002   7.9561144402143071        7.7695137943995718        8.3078699824259417        7.1655929697100404        7.6997763882922001        8.2429006335575181        8.6358699824259411        8.9924242330081015        7.7725932327669938        8.2489800719249438        8.6471922902470482        8.9410555299544185        9.1568393312943641     
   63241.476374712925       0.77283999999999997        8.5887576570530650E-004   7.5357208000000000        2.0265300000000000E-002   7.9732565024550830        7.7868170287051974        8.3245286084530257        7.1830611589320839        7.7171687334302561        8.2597649870656689        8.6525286084530251        9.0089217669511932        7.7899135966534878        8.2658615550139523        8.6638064408387798        8.9575976193137237        9.1732922298403814     
   62793.833918382639       0.75623600000000002        8.8699566807736124E-004   7.5399848000000000        2.0166000000000000E-002   7.9904303119202975        7.8041528391529464        8.3412180458661762        7.2005615879581004        7.7345940723692674        8.2766611897069833        8.6692180458661721        9.0254508342773416        7.8072680939967629        8.2827764445507963        8.6804527449018263        8.9741714508855051        9.1897749020253645     
   62343.761239695457       0.73948000000000003        9.2917563741684714E-004   7.5442460999999996        2.0067300000000000E-002   8.0076194678695742        7.8215049789736923        8.3579214536395305        7.2180782967475494        7.7520362267257532        8.2935725886196821        8.6859214536395299        9.0419944616177332        7.8246404824560187        8.2997080921020085        8.6971143488458225        8.9907600854937613        9.2062703186593779     
   61890.786259842069       0.72254900000000000        9.5729569416289453E-004   7.5485087999999996        1.9969100000000000E-002   8.0248412010333929        7.8388908513294560        8.3746555622361925        7.2356288562825561        7.7695126940774877        8.3105161339062725        8.7026555622361919        9.0585692240311211        7.8420481986204464        8.3166734811972596        8.7138079529531680        9.0073801454051328        9.2227949905661113     
   61435.443814664795       0.70546100000000000        9.9947589506155059E-004   7.5527712999999999        1.9871300000000001E-002   8.0420980981716124        7.8563128354457472        8.3914235862547439        7.2532153580514187        7.7870257466828132        8.3274947791474059        8.7194235862547398        9.0751785488861341        7.8594936205512749        8.3336755642529337        8.7305368305417357        9.0240350045046664        9.2393523933620738     
   60976.852048187211       0.68818500000000005        1.0275961061815906E-003   7.5570310000000003        1.9774099999999999E-002   8.0593814525369751        7.8737625877177031        8.4082157626551357        7.2708300168284516        7.8045672173080654        8.3444992126310424        8.7362157626551387        9.0918123431347446        7.8769684273780349        8.3507050522913779        8.7472911635202912        9.0407146579299287        9.2559323126792314     
   60515.134098494411       0.67071999999999998        1.0697765386412357E-003   7.5612906999999998        1.9677400000000001E-002   8.0766997130548397        7.8912484966154430        8.4250407332012394        7.2884810685281423        7.8221454697957427        8.3615380033519884        8.7530407332012352        9.1084793204688381        7.8944810302436466        8.3677705369801920        8.7640796174392896        9.0574278070589891        9.2725434630504857     
   60049.860106784232       0.65305100000000005        1.1119571100389294E-003   7.5655507000000002        1.9581100000000001E-002   8.0940700223184550        7.9087878754757419        8.4419151555006344        7.3061860499576312        7.8397779034543831        8.3786280226472414        8.7699151555006338        9.1251959949973873        7.9120487709297791        8.3848889181012822        8.7809188341653517        9.0741910089867091        9.2892022883540264     
   59581.029072820253       0.63517900000000005        1.1541378203728527E-003   7.5698067000000000        1.9485400000000000E-002   8.1118952328730423        7.9268439910470931        8.4592535457426834        7.3245272045710976        7.8579277852325298        8.3962860981021734        8.7871697515572507        9.1423651841718154        7.9300628212439150        8.4025419273199127        8.7982535457426856        9.0913047875686352        9.3062443909654569     
   59107.691779238732       0.61707000000000001        1.1963186696466437E-003   7.5740588000000004        1.9390299999999999E-002   8.1298234395279199        7.9450097226395275        8.4766942418838571        7.3429990246369865        7.8761881842836790        8.4140589866396152        8.8045157802397025        9.1596335537955529        7.9481803628162258        8.4203023552187677        8.8156942418838558        9.1085079587722451        9.3233823637489426     
   58630.689291983959       0.59874400000000005        1.2384996578584833E-003   7.5783091000000002        1.9295600000000000E-002   8.1478126262063704        7.9632351926398464        8.4941949461480810        7.3615370063975902        7.8945090547814480        8.4318913747231612        8.8219210840064797        9.1769604582648761        7.9663603504895768        8.4381188275318273        8.8331949461480797        9.1257723797146042        9.3405843011643306     
   58149.234249056943       0.58018000000000003        1.2806807850083714E-003   7.5825503999999997        1.9201599999999999E-002   8.1658417898278621        7.9814998225159890        8.5117337008891703        7.3801214506791837        7.9128699756661796        8.4497618867274831        8.8393635477389800        9.1943235961887915        7.9845820961282392        8.4559698631650484        8.8507337008891689        9.1430756682010390        9.3578277402132883     
   57661.906825064696       0.56132700000000002        1.3228620510999463E-003   7.5867845000000003        1.9108199999999999E-002   8.1839442182782474        7.9998376079854960        8.5293422486660351        7.3987875827231537        7.9313052266204824        8.4677032570082726        8.8568746300310490        9.2117541493960626        8.0028794555482197        8.4738880668105612        8.8683422486660337        9.1604488589587891        9.3751435685215103     
   57166.025671602372       0.54210999999999998        1.3791039553489100E-003   7.5909959000000002        1.9015799999999999E-002   8.2021177320747416        8.0182478290361114        8.5470152177163339        7.4175374109344983        7.9498146239017888        8.4857121095433836        8.8744484228506533        9.2292456115849770        8.0212513218061030        8.4918697891077084        8.8860152177163361        9.1778851207549703        9.3925246299249618     
   56659.925611240054       0.52242100000000002        1.4353461066039018E-003   7.5952389000000000        1.8923100000000002E-002   8.2205330066827020        8.0369016117073944        8.5649222682247537        7.4365424216269655        7.9685696265851487        8.5039588881271957        8.8922542533469997        9.2469671940692511        8.0398690364382066        8.5100853597186354        8.9039222682247523        9.1955536632000605        9.4101401323308682     
   56147.574491871150       0.50237699999999996        1.4915885048649216E-003   7.5995005000000004        1.8830500000000000E-002   8.2390821071898479        8.0556889058833043        8.5829598571915078        7.4556894889012248        7.9874593909849310        8.5223371409865933        8.9101893720898815        9.2648168889882569        8.0586230773930971        8.5284284883751766        8.9219598571915064        9.2133530584980470        9.4278892280078388     
   55631.785649991005       0.48208600000000001        1.5478311501356075E-003   7.6037615000000001        1.8738399999999999E-002   8.2576752597573364        8.0745185403887181        8.6010411425159479        7.4748854378473499        8.0063921832587202        8.5407580660173306        8.9281674996459461        9.2827089027759460        8.0774225454973365        8.5468105100387088        8.9400411425159465        9.2311978618845654        9.4456868209931830     
   55112.612709416964       0.46154099999999998        1.6040740424141404E-003   7.6080160000000001        1.8646800000000002E-002   8.2763116498801068        8.0933896854339906        8.6191653099518675        7.4941295440869240        8.0253671628921062        8.5592208229638729        8.9461878324937523        9.3006424190356363        8.0962666047963410        8.5652305541434082        8.9581653099518661        9.2490872743979864        9.4635321297603312     
   54589.611052942921       0.44072299999999998        1.6603171817023395E-003   7.6122725999999998        1.8555700000000001E-002   8.2984587971408406        8.1156879115723850        8.6409553508356165        7.5167707707300284        8.0476879115723836        8.5812665430565733        8.9679553508356182        9.3222319285619388        8.1183850764462822        8.5872296827092942        8.9798732730462039        9.2706893760567954        9.4850111712252474     
   54064.227260035899       0.41962300000000002        1.7306214531708974E-003   7.6165713999999998        1.8464100000000001E-002   8.3218396417433169        8.1391941121685960        8.6640308138154616        7.5406113023605670        8.0711941121685982        8.6045724387887361        8.9910308138154633        9.3451101707128927        8.1416651068019092        8.6104851713180324        9.0028436592674694        9.2935890759194777        9.5077683198941969     
   53538.721985665157       0.39833700000000000        1.7868651482367567E-003   7.6208894000000003        1.8372500000000000E-002   8.3454091295626256        8.1628852031504486        8.6873060492020144        7.5646364375619157        8.0948852031504472        8.6280743783927072        9.0143060492020126        9.3681954848292328        8.1651264847268052        8.6339330559748007        9.0260137935991480        9.3166886531962803        9.5307290220084582     
   53011.610701064441       0.37685000000000002        1.8571701144301186E-003   7.6251892000000003        1.8281800000000001E-002   8.3690992506989339        8.1866939529260101        8.7107113082774923        7.5887808803651566        8.1186939529260052        8.6517036883643534        9.0377113082774905        9.3914173112831243        8.1887009709139384        8.6575045484718522        9.0493136304177035        9.3399174661579174        9.5538220071308366     
   52481.229392737150       0.35507699999999998        1.9274754665839283E-003   7.6294927000000001        1.8191400000000000E-002   8.3930218222918818        8.2107324590094954        8.7343577246604944        7.6131576214953043        8.1427324590094941        8.6755721154995591        9.0613577246604926        9.4148862929467221        8.2124999624412958        8.6813111855742662        9.0728539705390396        9.3633861580175868        9.5771575504999760     
   51947.063202844198       0.33300400000000002        2.0118423986386917E-003   7.6337941000000002        1.8101599999999999E-002   8.4171550820547267        8.2349791320286840        8.7582231666922894        7.6377455994664096        8.1669791320286862        8.6996578040256765        9.0852231666922876        9.4385801249038082        8.2365015381649158        8.7053310320807711        9.0966125793328594        9.3870723447734292        9.6007131183994723     
   51409.218267242315       0.31062600000000001        2.0821485999149444E-003   7.6380942000000003        1.8012199999999999E-002   8.4415212898999403        8.2594561560884348        8.7823300940810061        7.6625668974746421        8.1914561560884369        8.7239831166160524        9.1093300940810042        9.4625213876505700        8.2607279040907233        8.7295864237114440        9.1206119377344539        9.4109985349879022        9.6245112919994060     
   50867.453880535977       0.28791699999999998        2.1665165509202780E-003   7.6423964000000000        1.7923200000000000E-002   8.4661278465742633        8.2841709260698515        8.8066859461113864        7.6876290349654219        8.2161709260698501        8.7485555348308708        9.1336859461113882        9.4867175395441024        8.2851863110698716        8.7540847670786732        9.1448594368874971        9.4351720988636032        9.6485594337680141     
   50321.664740743152       0.26488000000000000        2.2508850577250997E-003   7.6466924000000001        1.7834699999999998E-002   8.4909661269914292        8.3091149009133840        8.8312819330774186        7.7129237211207897        8.2411149009133862        8.7733663740512267        9.1582819330774168        9.5111597434853596        8.3098680850279347        8.7788173530694760        9.1693462660255687        9.4595841381737156        9.6728485946517591     
   49765.801160317205       0.24145600000000000        2.3352541203294093E-003   7.6508238000000004        1.7750100000000001E-002   8.5279499839627633        8.3465810095669823        8.8673663259294315        7.7526843149665687        8.2785713329205848        8.8099222535585469        9.1941789668576845        9.5470542737863937        8.3466028742589558        8.8152066972619032        9.2051789668576873        9.4954978183543304        9.7086293107792301     
   49209.505399546630       0.21763299999999999        2.4336853958411668E-003   7.6551168000000001        1.7662600000000001E-002   8.5821165157357928        8.4017541873535162        8.9197178338147136        7.8128529318593092        8.3337160958850642        8.8630993113180718        9.2460854381343491        9.5991649423802610        8.4004012845755209        8.8681026425520724        9.2570854381343519        9.5477025741003505        9.7606873143859882     
   48646.320861423475       0.19334899999999999        2.5180556626910400E-003   7.6594075999999998        1.7575600000000000E-002   8.6367436431509503        8.4574164203214366        8.9724790844318072        7.8736387219915187        8.3893418973609144        8.9167084963804584        9.2983961411209464        9.6516778745822549        8.4546561748678002        8.9214312878914370        9.3093961411209456        9.6003109800099722        9.8131428755881345     
   48075.078272591425       0.16854200000000000        2.6305502164232168E-003   7.6636918999999999        1.7489100000000000E-002   8.6919201595843898        8.5136590483064776        9.0257342093616284        7.9351449420891260        8.4455398821001015        8.9708360384623038        9.3511942719797023        9.7046764681947355        8.5094556713479452        8.9752783931017870        9.3621942719797016        9.6534066849402169        9.8660791605188063     
   47492.059146441788       0.14308699999999999        2.7289837615044233E-003   7.6679519000000003        1.7403499999999999E-002   8.7478815143882542        8.5707250917638476        9.0797047261529187        7.9976501424063784        8.5025527384442512        9.0257097446126551        9.4046983734700760        9.7583800018663425        8.5650331346761135        9.0298701432456738        9.4156983734700752        9.7072097824370545        9.9197148387211911     
   46895.697533118735       0.11685500000000000        2.8414801679646187E-003   7.6722334999999999        1.7317900000000001E-002   8.8048604404161761        8.6288505894823846        9.1346176686802760        8.0614074791039965        8.5606159861694717        9.0815592253499684        9.4591342267067713        9.8130150177903825        8.6216199909360451        9.0854354417729812        9.4701342267067741        9.7619469442837588        9.9742762198872352     
   46292.538880521060        9.0033000000000002E-002   2.9680398063646864E-003   7.6765657999999997        1.7231799999999999E-002   8.8624126284253784        8.6875790390759420        9.1900512512189643        8.1259026583162957        8.6192731539581864        9.1379524809748105        9.5140852823233821        9.8681633677003511        8.6787756253536905        9.1415454297739451        9.5250852823233814        9.8171985967242428        10.029345942229522     
   45686.932526432240        6.2823000000000004E-002   3.0946006953854522E-003   7.6808987999999996        1.7146000000000002E-002   8.9200993368478709        8.7464635776477859        9.2455812469269834        8.1906481846946679        8.6780778251740376        9.1944586912479576        9.5691307929481315        9.9234026225533274        8.7360643059637315        9.1977714385480471        9.5801307929481307        9.8725416408480431        10.084502034769097     
   45078.867822942804        3.5230999999999998E-002   3.2352253722001479E-003   7.6852137999999997        1.7061099999999999E-002   8.9778444279940253        8.8054281245325114        9.3011312858251110        8.2555676514069951        8.7369540124226184        9.2510015866555371        9.6241943800834662        9.9786562292816363        8.7934100382877922        9.2540372214219531        9.6351943800834654        9.9278996005170477        10.139667915208985     
   44468.246048237612        7.2119999999999997E-003   3.3758515930239811E-003   7.6895439000000003        1.6976200000000000E-002   9.0110022254015973        8.8399816961276052        9.3315561572234920        8.2984145299358438        8.7709627871179983        9.2824069635463111        9.6547945770202617        10.008086155168165        8.8268049265726525        9.2854326817623765        9.6656882262299106        9.9573022613520976        10.168873453587462     
   43854.685414055530       -2.1224000000000000E-002   3.5164793578715036E-003   7.6938415000000004        1.6892399999999998E-002   9.0404566404203131        8.8708546091480684        9.3581881933249704        8.3379411007942750        8.8012332595212968        9.3100206966624803        9.6816977744786854        10.033602662111100        8.8565930971718814        9.3130721519818209        9.6924687115614958        9.9827758407917599        10.194144536276720     
   43237.641868183615       -5.0139000000000003E-002   3.6711716825757320E-003   7.6981396999999996        1.6809000000000001E-002   9.0699891375762576        8.9018051185405298        9.3848822901699016        8.3775763632817899        8.8315907630236623        9.3377020631808065        9.7086603505597679        10.059162042917684        8.8864614348553488        9.3407751803179480        9.7193078789334066        10.008296366980545        10.219457099664957     
   42621.722778285846       -7.9315999999999998E-002   3.8399290766938064E-003   7.7023950000000001        1.6726899999999999E-002   9.0993425412428959        8.9325654797500906        9.4114024660230111        8.4169873072042503        8.8617719750435864        9.3652077095777511        9.7354443512214086        10.084536794508720        8.9161503475759272        9.3682982838874640        9.7459686957770639        10.033636640199004        10.244585483620034     
   42015.254640326035      -0.10836500000000000        4.0086886942899578E-003   7.7065457000000004        1.6647200000000001E-002   9.1281194798364460        8.9627196224601811        9.4373896511819417        8.4556413930166521        8.8913681805237594        9.3921652437574217        9.7616873093420402        10.109383806111275        8.9452579614522492        9.3952690037736524        9.7720903602701092        10.058453863295050        10.269189907967405     
   41416.939156481407      -0.13731800000000000        4.1915141225181288E-003   7.7105847000000001        1.6569899999999999E-002   9.1563572409038159        8.9923082774284602        9.4628751610236286        8.4935978982381215        8.9204182053502876        9.4186080583732590        9.7874213672954866        10.133732662739948        8.9738223998099258        9.4217210403077090        9.7977047551267873        10.082777342005496        10.293299438402542     
